Uniprot_A	Uniprot_B	Alt_A	Alt_B	Gene_A	Gene_B	pmid:method:quality
P0CG48	Q8NI27	7316	57187	UBC	THOC2	22178446:0004:LC|21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8NI36	7316	134430	UBC	WDR36	22178446:0004:LC|21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8NI60	7316	56997	UBC	ADCK3	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8TAA9	7316	81839	UBC	VANGL1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8TAC2	7316	126119	UBC	JOSD2	21906983:0004:LC|21890473:0004:LC|21118805:0415:LC|23625928:0415:LC
P0CG48	Q8TAE8	7316	90480	UBC	GADD45GIP1	20972266:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8TAF3	7316	57599	UBC	WDR48	21139048:0004:LC|21906983:0004:LC|21890473:0004:LC|21963094:0004:LC
P0CG48	Q8TAG9	7316	54536	UBC	EXOC6	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8TAM2	7316	123016	UBC	TTC8	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8TAQ2	7316	6601	UBC	SMARCC2	21906983:0004:LC|21890473:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q8TAT5	7316	55247	UBC	NEIL3	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8TAT6	7316	55666	UBC	NPLOC4	21906983:0004:LC|18781797:0004:LC|17550899:0004:LC|17070805:0065:LC|21139048:0004:LC|21987572:0004:LC|12644454:0096:LC|21890473:0004:LC|20639865:0004:LC|16196087:0004:LC
P0CG48	Q8TB40	7316	63874	UBC	ABHD4	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8TB61	7316	347734	UBC	SLC35B2	21987572:0004:LC|21139048:0004:LC
P0CG48	Q8TB72	7316	23369	UBC	PUM2	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8TBC3	7316	92799	UBC	SHKBP1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8TBC4	7316	9039	UBC	UBA3	21139048:0004:LC|21906983:0004:LC|21890473:0004:LC|21963094:0004:LC
P0CG48	Q8TBF2	7316	127281	UBC	FAM213B	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8TBK2	7316	79918	UBC	SETD6	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8TC07	7316	64786	UBC	TBC1D15	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|16196087:0004:LC|21139048:0004:LC
P0CG48	Q8TC12	7316	51109	UBC	RDH11	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q8TC29	7316	219670	UBC	ENKUR	21139048:0004:LC|21963094:0004:LC
P0CG48	Q8TCA0	7316	55222	UBC	LRRC20	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8TCB7	7316	131965	UBC	METTL6	21906983:0004:LC|22118674:0004:LC
P0CG48	Q8TCD1	7316	497661	UBC	C18ORF32	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8TCG1	7316	57650	UBC	KIAA1524	21906983:0004:LC|21987572:0004:LC|22118674:0004:LC|21139048:0004:LC
P0CG48	Q8TCG2	7316	55300	UBC	PI4K2B	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8TCJ2	7316	201595	UBC	STT3B	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8TCT0	7316	64781	UBC	CERK	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8TCT9	7316	81502	UBC	HM13	21906983:0004:LC|18781797:0004:LC|21139048:0004:LC|21987572:0004:LC|21890473:0004:LC|20639865:0004:LC|16196087:0004:LC
P0CG48	Q8TCU4	7316	7840	UBC	ALMS1	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8TCY9	7316	55665	UBC	URGCP	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8TD19	7316	91754	UBC	NEK9	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8TD31	7316	54535	UBC	CCHCR1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8TD43	7316	54795	UBC	TRPM4	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8TD55	7316	80301	UBC	PLEKHO2	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8TDB6	7316	151636	UBC	DTX3L	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8TDM6	7316	9231	UBC	DLG5	21890473:0004:LC|16196087:0004:LC|21139048:0004:LC
P0CG48	Q8TDP1	7316	84153	UBC	RNASEH2C	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q8TDQ7	7316	132789	UBC	GNPDA2	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8TDY2	7316	9821	UBC	RB1CC1	22751121:0096:LC|21139048:0004:LC
P0CG48	Q8TDZ2	7316	64780	UBC	MICAL1	21906983:0004:LC|21890473:0004:LC
P0CG48	Q8TE02	7316	23587	UBC	ELP5	21906983:0004:LC|21139048:0004:LC|21963094:0004:LC
P0CG48	Q8TEB1	7316	80344	UBC	DCAF11	22118674:0004:LC|21139048:0004:LC
P0CG48	Q8TED0	7316	84135	UBC	UTP15	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8TED1	7316	493869	UBC	GPX8	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8TEL6	7316	26133	UBC	TRPC4AP	21906983:0004:LC|18781797:0004:LC|21963094:0004:LC|21139048:0004:LC|21987572:0004:LC|21890473:0004:LC
P0CG48	Q8TEM1	7316	23225	UBC	NUP210	22108332:0004:LC|21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8TEP8	7316	55125	UBC	CEP192	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8TEQ6	7316	25929	UBC	GEMIN5	21906983:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q8TEQ8	7316	84720	UBC	PIGO	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8TER5	7316	55701	UBC	ARHGEF40	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q8TEV9	7316	140775	UBC	SMCR8	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8TEW0	7316	56288	UBC	PARD3	21109632:0004:LC|21139048:0004:LC
P0CG48	Q8TEX9	7316	79711	UBC	IPO4	21906983:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q8TEY7	7316	23032	UBC	USP33	21906983:0004:LC|24377933:0415:LC|22118674:0004:LC|21139048:0004:LC
P0CG48	Q8TF05	7316	9989	UBC	PPP4R1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8TF42	7316	84959	UBC	UBASH3B	19380743:0004:LC|21906983:0004:LC|21139048:0004:LC|16429130:0096:LC|15159412:0096:LC|17599067:0096:LC|16429130:0004:LC
P0CG48	Q8WTV0	7316	949	UBC	SCARB1	21906983:0004:LC|18781797:0004:LC|21139048:0004:LC|22442701:0004:LC|21987572:0004:LC|21890473:0004:LC
P0CG48	Q8WUF5	7316	10848	UBC	PPP1R13L	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8WUF8	7316	83989	UBC	FAM172A	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8WUI4	7316	51564	UBC	HDAC7	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8WUM4	7316	10015	UBC	PDCD6IP	19393081:0096:LC|21906983:0004:LC|21139048:0004:LC|21987572:0004:LC|19393081:0004:LC|21890473:0004:LC|20639865:0004:LC
P0CG48	Q8WUN7	7316	92181	UBC	UBTD2	25207809:0004:LC|20440844:0114:LC|20440844:0096:LC
P0CG48	Q8WV16	7316	26094	UBC	DCAF4	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8WV44	7316	90933	UBC	TRIM41	21906983:0004:LC|17893151:0096:LC
P0CG48	Q8WVM8	7316	23256	UBC	SCFD1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q8WVV9	7316	92906	UBC	HNRNPLL	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8WWK9	7316	26586	UBC	CKAP2	21890473:0004:LC|21906983:0004:LC|17339342:0004:LC|21139048:0004:LC
P0CG48	Q8WWM7	7316	11273	UBC	ATXN2L	21906983:0004:LC|21890473:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q8WWQ0	7316	55023	UBC	PHIP	21890473:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q8WWY3	7316	26121	UBC	PRPF31	21890473:0004:LC|21139048:0004:LC
P0CG48	Q8WX93	7316	23022	UBC	PALLD	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8WXG6	7316	8567	UBC	MADD	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8WXX5	7316	23234	UBC	DNAJC9	21906983:0004:LC|21139048:0004:LC
P0CG48	Q8WYJ6	7316	1731	UBC	SEPT1	23314748:0096:LC|19850743:0096:LC
P0CG48	Q92466	7316	1643	UBC	DDB2	21906983:0004:LC|21139048:0004:LC|21987572:0004:LC|11564859:0004:LC|21890473:0004:LC|16713579:0004:LC
P0CG48	Q92499	7316	1653	UBC	DDX1	21139048:0004:LC|21890473:0004:LC|16335966:0004:LC|21963094:0004:LC
P0CG48	Q92503	7316	6397	UBC	SEC14L1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q92504	7316	7922	UBC	SLC39A7	21906983:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q92508	7316	9780	UBC	PIEZO1	21906983:0004:LC|21890473:0004:LC
P0CG48	Q92522	7316	8971	UBC	H1FX	21906983:0004:LC|21890473:0004:LC|16196087:0004:LC|21139048:0004:LC
P0CG48	Q92530	7316	9491	UBC	PSMF1	21906983:0004:LC|21890473:0004:LC|22118674:0004:LC|21139048:0004:LC
P0CG48	Q92538	7316	8729	UBC	GBF1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q92541	7316	23168	UBC	RTF1	19953087:0004:HT|21906983:0004:LC|21139048:0004:LC
P0CG48	Q92542	7316	23385	UBC	NCSTN	21906983:0004:LC|21987572:0004:LC
P0CG48	Q92544	7316	9777	UBC	TM9SF4	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q92546	7316	9827	UBC	RGP1	21906983:0004:LC|21139048:0004:LC
P0CG48	Q92547	7316	11073	UBC	TOPBP1	21890473:0004:LC|18923429:0007:LC|21139048:0004:LC
P0CG48	Q92552	7316	23107	UBC	MRPS27	21906983:0004:LC|21139048:0004:LC
P0CG48	Q92556	7316	9844	UBC	ELMO1	21906983:0004:LC|21890473:0004:LC
P0CG48	Q92560	7316	8314	UBC	BAP1	21890473:0004:LC|2532544:0096:LC|22118674:0004:LC|21139048:0004:LC
P0CG48	Q92572	7316	1176	UBC	AP3S1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q92574	7316	7248	UBC	TSC1	21906983:0004:LC|11175345:0004:LC|17658474:0004:LC
P0CG48	Q92575	7316	23190	UBC	UBXN4	21906983:0004:LC|21139048:0004:LC
P0CG48	Q92597	7316	10397	UBC	NDRG1	21906983:0004:LC|21139048:0004:LC
P0CG48	Q92598	7316	10808	UBC	HSPH1	21906983:0004:LC|21890473:0004:LC|20639865:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q92600	7316	9125	UBC	RQCD1	21890473:0004:LC|21139048:0004:LC
P0CG48	Q92604	7316	9926	UBC	LPGAT1	21906983:0004:LC|21890473:0004:LC
P0CG48	Q92608	7316	1794	UBC	DOCK2	21906983:0004:LC|21890473:0004:LC
P0CG48	Q92615	7316	23185	UBC	LARP4B	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q92616	7316		UBC	GCN1L1	22108332:0004:LC|21906983:0004:LC|21139048:0004:LC|21987572:0004:LC|21890473:0004:LC|22118674:0004:LC
P0CG48	Q92621	7316	23165	UBC	NUP205	21906983:0004:LC|21139048:0004:LC|21987572:0004:LC|21890473:0004:LC|20639865:0004:LC|16196087:0004:LC
P0CG48	Q92624	7316	10513	UBC	APPBP2	21906983:0004:LC|21890473:0004:LC|16196087:0004:LC|21139048:0004:LC
P0CG48	Q92643	7316	10026	UBC	PIGK	21906983:0004:LC|16196087:0004:LC|21139048:0004:LC
P0CG48	Q92665	7316	10240	UBC	MRPS31	16196087:0004:LC|21890473:0004:LC
P0CG48	Q92667	7316	8165	UBC	AKAP1	21890473:0004:LC|21139048:0004:LC
P0CG48	Q92674	7316	2491	UBC	CENPI	21890473:0004:LC|21139048:0004:LC
P0CG48	Q92681	7316	6248	UBC	RSC1A1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q92685	7316	10195	UBC	ALG3	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q92688	7316	10541	UBC	ANP32B	21890473:0004:LC|21139048:0004:LC
P0CG48	Q92692	7316	5819	UBC	PVRL2	21906983:0004:LC|21139048:0004:LC
P0CG48	Q92696	7316	5875	UBC	RABGGTA	21906983:0004:LC|21890473:0004:LC
P0CG48	Q92729	7316	10076	UBC	PTPRU	21906983:0004:LC|21139048:0004:LC
P0CG48	Q92731	7316	2100	UBC	ESR2	17962381:0004:LC|22349818:0004:LC
P0CG48	Q92734	7316	10342	UBC	TFG	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q92747	7316	10552	UBC	ARPC1A	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q92759	7316	2968	UBC	GTF2H4	21906983:0004:LC|21139048:0004:LC
P0CG48	Q92769	7316	3066	UBC	HDAC2	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q92771	7316	440081	UBC	DDX12P	21906983:0004:LC|21987572:0004:LC|21890473:0004:LC
P0CG48	Q92783	7316	8027	UBC	STAM	21987572:0004:LC|15640163:0004:LC|20150893:0114:LC|20505072:0004:LC|19111546:0114:LC|16735510:0004:LC|12750381:0107:LC|20159979:0004:LC|20639865:0004:LC|20736164:0004:LC|21906983:0004:LC|16771824:0004:LC|21890473:0004:LC|21187078:0096:LC|19111546:0077:LC|21139048:0004:LC|23314748:0096:LC|22275353:0004:LC|20504764:0096:LC|21187078:0686:LC|12750381:0077:LC|17078930:0096:LC
P0CG48	Q92785	7316	5977	UBC	DPF2	21890473:0004:LC|21906983:0004:LC|19850743:0096:LC|21139048:0004:LC
P0CG48	Q92793	7316	1387	UBC	CREBBP	12490527:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q92796	7316	1741	UBC	DLG3	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q92797	7316	8189	UBC	SYMPK	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q92813	7316	1734	UBC	DIO2	12198238:0004:LC|21987572:0004:LC|15965468:0096:LC
P0CG48	Q92820	7316	8836	UBC	GGH	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q92830	7316	2648	UBC	KAT2A	19339690:0004:LC|21890473:0004:LC|21987584:0004:LC
P0CG48	Q92844	7316	10010	UBC	TANK	21906983:0004:LC|21139048:0004:LC|20972266:0004:LC|21212807:0096:LC|21890473:0004:LC|17823124:0004:LC
P0CG48	Q92845	7316	22920	UBC	KIFAP3	21890473:0004:LC|21139048:0004:LC
P0CG48	Q92859	7316	4756	UBC	NEO1	21890473:0004:LC|21139048:0004:LC
P0CG48	Q92870	7316	323	UBC	APBB2	21890473:0004:LC|21139048:0004:LC
P0CG48	Q92871	7316	5372	UBC	PMM1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q92878	7316	10111	UBC	RAD50	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q92879	7316	10658	UBC	CELF1	21906983:0004:LC|21139048:0004:LC
P0CG48	Q92882	7316	26578	UBC	OSTF1	21890473:0004:LC|21139048:0004:LC
P0CG48	Q92888	7316	9138	UBC	ARHGEF1	21906983:0004:LC|21890473:0004:LC
P0CG48	Q92889	7316	2072	UBC	ERCC4	21890473:0004:LC|21139048:0004:LC
P0CG48	Q92890	7316	7353	UBC	UFD1L	21906983:0004:LC|18781797:0004:LC|21139048:0004:LC|17550899:0004:LC|21987572:0004:LC|23314748:0096:LC|16004872:0114:LC|21890473:0004:LC
P0CG48	Q92896	7316	2734	UBC	GLG1	21906983:0004:LC|21139048:0004:LC
P0CG48	Q92905	7316	10987	UBC	COPS5	21906983:0004:LC|21139048:0004:LC|21145461:0004:LC|19214193:0007:LC|19656241:0004:LC|21890473:0004:LC|17623298:0401:LC
P0CG48	Q92917	7316	27238	UBC	GPKOW	21890473:0004:LC|21139048:0004:LC
P0CG48	Q92918	7316	11184	UBC	MAP4K1	15364934:0004:LC|16196087:0004:LC
P0CG48	Q92922	7316	6599	UBC	SMARCC1	20972266:0004:LC|21906983:0004:LC|18781797:0004:LC|21890473:0004:LC
P0CG48	Q92925	7316	6603	UBC	SMARCD2	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q92930	7316	51762	UBC	RAB8B	22178446:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q92945	7316	8570	UBC	KHSRP	21906983:0004:LC|21139048:0004:LC|17550899:0004:LC|21987572:0004:LC|21890473:0004:LC|21963094:0004:LC|22118674:0004:LC
P0CG48	Q92966	7316	6619	UBC	SNAPC3	21906983:0004:LC|21890473:0004:LC
P0CG48	Q92973	7316	3842	UBC	TNPO1	21906983:0004:LC|18781797:0004:LC|21139048:0004:LC|21987572:0004:LC|21890473:0004:LC|16196087:0004:LC
P0CG48	Q92974	7316	9181	UBC	ARHGEF2	21906983:0004:LC|21139048:0004:LC
P0CG48	Q92979	7316	10436	UBC	EMG1	22178446:0004:LC|21890473:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q92985	7316	3665	UBC	IRF7	21906983:0004:LC|15361868:0004:LC|19285439:0004:LC|21183682:0004:LC|21890473:0004:LC|22095711:0004:LC|20668674:0004:LC|20392859:0004:LC
P0CG48	Q92989	7316	10978	UBC	CLP1	21906983:0004:LC|21139048:0004:LC
P0CG48	Q92990	7316	11146	UBC	GLMN	21906983:0004:LC|21139048:0004:LC
P0CG48	Q92993	7316	10524	UBC	KAT5	16001085:0004:LC|21906983:0004:LC
P0CG48	Q92995	7316	8975	UBC	USP13	21906983:0004:LC|21139048:0004:LC|20972266:0004:LC|21963094:0004:LC|21987572:0004:LC|23314748:0096:LC|21890473:0004:LC|22216260:0096:LC|22216260:0415:LC
P0CG48	Q92997	7316	1857	UBC	DVL3	21906983:0004:LC|20227366:0004:LC|17030191:0004:LC
P0CG48	Q93009	7316	7874	UBC	USP7	14506283:0415:LC|21906983:0004:LC|21963094:0004:LC|23287719:0686:LC|20622874:0415:LC|22195557:0415:LC|21139048:0004:LC|15657099:0064:LC|21890473:0004:LC|14506283:0096:LC|22118674:0004:LC|12507430:0114:LC
P0CG48	Q93034	7316	8065	UBC	CUL5	21906983:0004:LC|21139048:0004:LC|20972266:0004:LC|21145461:0004:LC|21987572:0004:LC|21890473:0004:LC|21963094:0004:LC
P0CG48	Q93045	7316	11075	UBC	STMN2	21906983:0004:LC|21890473:0004:LC
P0CG48	Q93050	7316	535	UBC	ATP6V0A1	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q93063	7316	2132	UBC	EXT2	21906983:0004:LC|21987572:0004:LC|21890473:0004:LC
P0CG48	Q93074	7316	9968	UBC	MED12	21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q93096	7316	7803	UBC	PTP4A1	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q969E2	7316	113178	UBC	SCAMP4	20972266:0004:LC|21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q969G3	7316	6605	UBC	SMARCE1	21139048:0004:LC|21906983:0004:LC|21890473:0004:LC|21963094:0004:LC
P0CG48	Q969G5	7316	112464	UBC	PRKCDBP	21906983:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q969H6	7316	51367	UBC	POP5	23314748:0096:LC|21139048:0004:LC
P0CG48	Q969H8	7316	56005	UBC	MYDGF	21906983:0004:LC|21139048:0004:LC
P0CG48	Q969N2	7316	51604	UBC	PIGT	21890473:0004:LC|21139048:0004:LC
P0CG48	Q969P0	7316	93185	UBC	IGSF8	21987572:0004:LC|21139048:0004:LC
P0CG48	Q969Q5	7316	53917	UBC	RAB24	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q969Q6	7316	55012	UBC	PPP2R3C	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q969S2	7316	252969	UBC	NEIL2	19424503:0004:LC|21906983:0004:LC|20534351:0004:LC|19489739:0004:LC|15572695:0004:LC
P0CG48	Q969S3	7316	90441	UBC	ZNF622	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q969S9	7316	84340	UBC	GFM2	21906983:0004:LC|21139048:0004:LC
P0CG48	Q969T4	7316	10477	UBC	UBE2E3	17452440:0004:LC|21906983:0004:LC|22496338:0415:LC|19549727:0018:HT|21139048:0004:LC
P0CG48	Q969T9	7316	23558	UBC	WBP2	19364824:0096:LC|19953087:0004:HT|21906983:0004:LC|16196087:0004:LC|21139048:0004:LC
P0CG48	Q969U6	7316	54461	UBC	FBXW5	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q969U7	7316	56984	UBC	PSMG2	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q969V3	7316	56926	UBC	NCLN	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|16196087:0004:LC|21139048:0004:LC
P0CG48	Q969V5	7316	79594	UBC	MUL1	21906983:0004:LC|21139048:0004:LC|19407830:0415:LC|21987572:0004:LC|19407830:0096:LC|21890473:0004:LC
P0CG48	Q969V6	7316	57591	UBC	MKL1	21965288:0004:LC|21139048:0004:LC
P0CG48	Q969X5	7316	57222	UBC	ERGIC1	21139048:0004:LC|21906983:0004:LC|21890473:0004:LC|18781797:0004:LC|21963094:0004:LC
P0CG48	Q969X6	7316	84916	UBC	CIRH1A	21139048:0004:LC|21906983:0004:LC|21890473:0004:LC|18781797:0004:LC|21963094:0004:LC
P0CG48	Q969Z0	7316	9238	UBC	TBRG4	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q96A08	7316	255626	UBC	HIST1H2BA	22178446:0004:LC|21906983:0004:LC|20639865:0004:LC
P0CG48	Q96A33	7316	57003	UBC	CCDC47	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q96A37	7316	115992	UBC	RNF166	21890473:0004:LC|21139048:0004:LC
P0CG48	Q96A49	7316	94056	UBC	SYAP1	21890473:0004:LC|21139048:0004:LC
P0CG48	Q96A57	7316	29058	UBC	TMEM230	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q96A72	7316	55110	UBC	MAGOHB	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q96AC1	7316	10979	UBC	FERMT2	21890473:0004:LC|18781797:0004:LC|21139048:0004:LC
P0CG48	Q96AD5	7316	57104	UBC	PNPLA2	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q96AE4	7316	8880	UBC	FUBP1	21906983:0004:LC|21890473:0004:LC|16196087:0004:LC|21139048:0004:LC
P0CG48	Q96AE7	7316	55761	UBC	TTC17	21906983:0004:LC|21139048:0004:LC
P0CG48	Q96AG4	7316	55379	UBC	LRRC59	22178446:0004:LC|21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q96AJ1	7316	23059	UBC	CLUAP1	21906983:0004:LC|22118674:0004:LC
P0CG48	Q96AJ9	7316	143187	UBC	VTI1A	12938929:0096:LC|21906983:0004:LC|21139048:0004:LC
P0CG48	Q96AP4	7316	221302	UBC	ZUFSP	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q96AQ6	7316	57326	UBC	PBXIP1	21906983:0004:LC|21987572:0004:LC|18781797:0004:LC
P0CG48	Q96AW1	7316	81552	UBC	VOPP1	22118674:0004:LC|21139048:0004:LC
P0CG48	Q96AX1	7316	65082	UBC	VPS33A	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q96AX9	7316	142678	UBC	MIB2	21896478:0004:LC|21890473:0004:LC
P0CG48	Q96AY4	7316	23331	UBC	TTC28	23314748:0096:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q96B26	7316	11340	UBC	EXOSC8	23314748:0096:LC|16196087:0004:LC|21139048:0004:LC
P0CG48	Q96B42	7316	129787	UBC	TMEM18	21906983:0004:LC|21890473:0004:LC
P0CG48	Q96B97	7316	30011	UBC	SH3KBP1	21139048:0004:LC|19111555:0077:LC|12734385:0004:LC|24039852:0096:LC|17244534:0096:LC|15456872:0004:LC|18680311:0096:LC|12135478:0004:LC|19111555:0114:LC|24039852:0114:LC|18680311:0077:LC|18680311:0114:LC|20130058:0004:LC
P0CG48	Q96BD0	7316	28231	UBC	SLCO4A1	21906983:0004:LC|21987572:0004:LC
P0CG48	Q96BH1	7316	64320	UBC	RNF25	21906983:0004:LC|21139048:0004:LC|21987572:0004:LC|21890473:0004:LC|20639865:0004:LC|16196087:0004:LC|22118674:0004:LC
P0CG48	Q96BI1	7316	5002	UBC	SLC22A18	21906983:0004:LC|21890473:0004:LC
P0CG48	Q96BM9	7316	127829	UBC	ARL8A	21906983:0004:LC|21890473:0004:LC|21139048:0004:LC
P0CG48	Q96BN8	7316	90268	UBC	OTULIN	23746843:0114:LC|21906983:0004:LC|21139048:0004:LC|24726327:0415:LC|23746843:0415:LC|23708998:0114:LC|23827681:0415:LC
P0CG48	Q96BP3	7316	23398	UBC	PPWD1	21890473:0004:LC|21139048:0004:LC
P0CG48	Q96BQ5	7316	133957	UBC	CCDC127	21906983:0004:LC|21890473:0004:LC
P0CG48	Q96BR5	7316	65260	UBC	COA7	21906983:0004:LC|21890473:0004:LC
P0CG48	Q96BS2	7316	54997	UBC	TESC	21906983:0004:LC|21890473:0004:LC
P0CG48	Q96BW5	7316	9317	UBC	PTER	21906983:0004:LC|21139048:0004:LC
P0CG48	Q96BY2	7316	64112	UBC	MOAP1	21890473:0004:LC|21906983:0004:LC|19850743:0096:LC|21139048:0004:LC
P0CG48	Q96BY9	7316	51669	UBC	SARAF	21906983:0004:LC|21890473:0004:LC|21987572:0004:LC|21139048:0004:LC
P0CG48	Q96C00	7316	221504	UBC	ZBTB9	21906983:0004:LC|21139048:0004:LC
P0CG48	Q96C01	7316	84908	UBC	FAM136A	21906983:0004:LC|21139048:0004:LC
P0CG48	Q96C03	7316	125170	UBC	MIEF2	21906983:0004:LC|21890473:0004:LC
P0CG48	Q96C19	7316	79180	UBC	EFHD2	21890473:0004:LC|21139048:0004:LC
P0CG48	Q96C36	7316	29920	UBC	PYCR2	21890473:0004:LC|22118674:0004:LC|21139048:0004:LC
