Uniprot_A	Uniprot_B	Alt_A	Alt_B	Gene_A	Gene_B	pmid:method:quality
A4UGR9	O75923	129446	8291	XIRP2	DYSF	23414517:0399:HT
A5D8T8	Q6A162	348174	125115	CLEC18A	KRT40	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A5D8T8	Q6UY14	348174	54507	CLEC18A	ADAMTSL4	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A5D8T8	Q7Z3S9	348174	388677	CLEC18A	NOTCH2NL	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A5D8T8	Q9UFG7	348174		CLEC18A	DKFZP434K1772	25416956:0018:HT
A5D8V6	O00308	55048	11060	VPS37C	WWP2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A5D8V6	O14964	55048	9146	VPS37C	HGS	25416956:0397:HT|15509564:0492:LC|25416956:1112:HT|15509564:0018:LC|25416956:0018:HT|25416956:1356:HT
A5D8V6	O15162	55048	5359	VPS37C	PLSCR1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A5D8V6	O60504	55048	10174	VPS37C	SORBS3	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A5D8V6	O75340	55048	10016	VPS37C	PDCD6	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A5D8V6	O75886	55048	10254	VPS37C	STAM2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A5D8V6	O94875	55048	8470	VPS37C	SORBS2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A5D8V6	P25788	55048	5684	VPS37C	PSMA3	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A5D8V6	P35638	55048	1649	VPS37C	DDIT3	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A5D8V6	P55347	55048	5316	VPS37C	PKNOX1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A5D8V6	P98170	55048	331	VPS37C	XIAP	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A5D8V6	Q08117	55048	166	VPS37C	AES	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A5D8V6	Q08379	55048	2801	VPS37C	GOLGA2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A5D8V6	Q15038	55048	9802	VPS37C	DAZAP2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A5D8V6	Q53EZ4	55048	55165	VPS37C	CEP55	17853893:0004:LC|25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT|17853893:0018:LC|17853893:0492:LC
A5D8V6	Q53FC3	55048		VPS37C	Q53FC3	25416956:0018:HT
A5D8V6	Q6NUQ1	55048	60561	VPS37C	RINT1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A5D8V6	Q6P1W5	55048	84970	VPS37C	C1ORF94	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A5D8V6	Q8HWS3	55048	222546	VPS37C	RFX6	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A5D8V6	Q8NDC0	55048	93487	VPS37C	MAPK1IP1L	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A5D8V6	Q8WY48	55048		VPS37C	PP2150	25416956:0018:HT
A5D8V6	Q92567	55048	23201	VPS37C	FAM168A	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A5D8V6	Q92734	55048	10342	VPS37C	TFG	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A5D8V6	Q93062	55048	11030	VPS37C	RBPMS	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A5D8V6	Q99816	55048	7251	VPS37C	TSG101	15509564:0018:LC|15509564:0492:LC|25416956:1112:HT|25416956:0397:HT|15509564:0493:LC|25416956:0018:HT|24284069:0096:LC|15509564:0096:LC|25416956:1356:HT|21757351:0004:LC
A5D8V6	Q99961	55048	6455	VPS37C	SH3GL1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A5D8V6	Q9BUJ2	55048	11100	VPS37C	HNRNPUL1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A5D8V6	Q9UBB9	55048	24144	VPS37C	TFIP11	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A5D8V6	Q9Y6A5	55048	10460	VPS37C	TACC3	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A5D8V7	O43463	115948	6839	CCDC151	SUV39H1	23455924:0018:HT|23455924:0007:HT|23455924:0004:HT
A5D8V7	O60341	115948	23028	CCDC151	KDM1A	23455924:0018:HT|23455924:0007:HT|23455924:0004:HT
A5D8V7	Q5HYH7	115948		CCDC151	DKFZP451B226	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A5D8V7	Q7Z6G3	115948	54550	CCDC151	NECAB2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A5D8V7	Q8N3L3	115948	167838	CCDC151	TXLNB	25416956:0018:HT
A5D8V7	Q96M63	115948	93233	CCDC151	CCDC114	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A5D8V7	Q9H5I1	115948	79723	CCDC151	SUV39H2	23455924:0018:HT
A5D8V7	Q9UBB9	115948	24144	CCDC151	TFIP11	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A5PKW4	O14775	5662	10681	PSD	GNB5	16169070:0018:HT|16169070:0398:HT
A5PKW4	O60234	5662	9535	PSD	GMFG	16169070:0018:HT|16169070:0398:HT
A5PKW4	P23416	5662	2742	PSD	GLRA2	16169070:0018:HT|16169070:0398:HT
A5PKW4	Q8WVB3	5662	284004	PSD	HEXDC	16169070:0018:HT
A5PKW4	Q96S21	5662	57799	PSD	RAB40C	16169070:0018:HT|16169070:0398:HT
A5PL33	P53350	84626	5347	KRBA1	PLK1	21988832:0018:HT
A5YM72	Q14669	57571	9320	CARNS1	TRIP12	12421765:0018:HT|15657099:0064:LC
A6BM72	P54259	84465	1822	MEGF11	ATN1	16713569:0018:HT
A6NC98	P40425	283234	5089	CCDC88B	PBX2	14667819:0018:HT|15657099:0064:LC
A6NC98	Q9HAU0	283234	54477	CCDC88B	PLEKHA5	20936779:0398:HT|20936779:0018:HT
A6NDN3	Q92831	55889	8850	GOLGA6B	KAT2B	15604093:0018:HT
A6NDV4	P0C7T5	51754	342371	TMEM8B	ATXN1L	16713569:0018:HT
A6NE52	Q969H0	340390	55294	KIAA1875	FBXW7	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
A6NEM1	O00555	440295	773	GOLGA6L9	CACNA1A	21078624:0018:HT
A6NER0	P62258	84218	7531	TBC1D3F	YWHAE	20936779:0018:HT
A6NER0	V9HW98	84218		TBC1D3F	HEL2	20936779:0018:HT
A6NFR6	P60411	285679	386676	C5ORF60	KRTAP10-9	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A6NFR6	Q15323	285679	3881	C5ORF60	KRT31	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A6NFR6	Q53SE7	285679		C5ORF60	FLJ13057	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A6NFR6	Q6A162	285679	125115	C5ORF60	KRT40	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A6NFR6	Q7Z3S9	285679	388677	C5ORF60	NOTCH2NL	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A6NFR6	Q96IK5	285679	64395	C5ORF60	GMCL1	25416956:0018:HT
A6NFR6	Q9BYR7	285679	83897	C5ORF60	KRTAP3-2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A6NGB9	O00401	644150	8976	WIPF3	WASL	23414517:0399:HT
A6NHQ2	Q92731	345630	2100	FBLL1	ESR2	21182203:0004:HT|21182203:0029:HT
A6NI79	P21399	26112	48	CCDC69	ACO1	23414517:0399:HT
A6NI79	P25788	26112	5684	CCDC69	PSMA3	25416956:0018:HT
A6NI79	Q9NYL2	26112	51776	CCDC69	ZAK	21900206:0018:HT
A6NJ78	Q15645	196074	9319	METTL15	TRIP13	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A6NJB7	P50222	284338	4223	PRR19	MEOX2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A6NJB7	Q15323	284338	3881	PRR19	KRT31	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A6NK53	O00555	353355	773	ZNF233	CACNA1A	21078624:0018:HT
A6NKD9	Q92624	317762	10513	CCDC85C	APPBP2	25416956:0018:HT
A6NN06	Q99750		4188	A6NN06	MDFI	16189514:0398:HT
A6NNL0	P54253	729262	6310	NUTM2B	ATXN1	16713569:0018:HT
A6PVS8	O43639	127255	8440	LRRIQ3	NCK2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A6XND8	P62993		2885	A6XND8	GRB2	18624398:0018:HT
A7E2F4	Q9NZM3	23015	50618	GOLGA8A	ITSN2	22558309:0018:HT
A7E2V4	P0C7T5	23053	342371	ZSWIM8	ATXN1L	16713569:0018:HT
A7E2V4	P54253	23053	6310	ZSWIM8	ATXN1	16713569:0018:HT
A7E2V4	P54259	23053	1822	ZSWIM8	ATN1	16713569:0018:HT
A7E2Y1	Q8NB12	57644	150572	MYH7B	SMYD1	23455924:0018:HT|23455924:0007:HT|23455924:0004:HT
A7E2Y1	Q92731	57644	2100	MYH7B	ESR2	21182203:0029:HT
A7KAX9	O43639	9743	8440	ARHGAP32	NCK2	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A7KAX9	P54253	9743	6310	ARHGAP32	ATXN1	16713569:0018:HT
A7KAX9	P60953	9743	998	ARHGAP32	CDC42	20936779:0398:HT
A7KAX9	P62993	9743	2885	ARHGAP32	GRB2	20936779:0398:HT
A7KAX9	Q08117	9743	166	ARHGAP32	AES	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A7KAX9	Q86Y13	9743	9666	ARHGAP32	DZIP3	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A7KAX9	Q96KG7	9743	84466	ARHGAP32	MEGF10	12421765:0018:HT
A7KAX9	Q99750	9743	4188	ARHGAP32	MDFI	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A7KAX9	Q9BRK4	9743	84445	ARHGAP32	LZTS2	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A7KAX9	Q9NYB9	9743	10152	ARHGAP32	ABI2	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A7MD48	O00555	84530	773	SRRM4	CACNA1A	21078624:0018:HT
A7XYQ1	Q13363	55084	1487	SOBP	CTBP1	21900206:0018:HT
A7XYQ1	Q5SZQ8	55084	11189	SOBP	CELF3	16169070:0018:HT|16169070:0398:HT
A8CG34	P25054	100101267	324	POM121C	APC	20936779:0398:HT
A8CG34	P42229	100101267	6776	POM121C	STAT5A	21988832:0018:HT
A8CG34	P50222	100101267	4223	POM121C	MEOX2	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8CG34	Q92731	100101267	2100	POM121C	ESR2	21182203:0029:HT
A8K031	O60925		5201	KNTC2	PFDN1	21900206:0018:HT
A8K031	O75674		10040	KNTC2	TOM1L1	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
A8K031	P51955		4751	KNTC2	NEK2	12386167:0415:LC|9295362:0018:LC|12386167:0493:LC|12386167:0492:LC|12386167:0018:LC|12386167:0024:LC|15657099:0064:LC|12386167:0096:LC|21900206:0018:HT
A8K031	Q53G59		59349	KNTC2	KLHL12	16189514:0398:HT|15657099:0064:LC|16189514:0018:HT
A8K031	Q8N6Y0		83878	KNTC2	USHBP1	16189514:0398:HT|15657099:0064:LC|16189514:0018:HT
A8K031	Q9P1Z2		57658	KNTC2	CALCOCO1	16189514:0398:HT|15657099:0064:LC|16189514:0018:HT
A8K031	Q9UL45		26258	KNTC2	BLOC1S6	16189514:0398:HT|15657099:0064:LC|16189514:0018:HT
A8K031	Q9Y2J4		51421	KNTC2	AMOTL2	16189514:0398:HT|15657099:0064:LC|16189514:0018:HT
A8K031	Q9Y3C0		51019	KNTC2	CCDC53	16189514:0398:HT|15657099:0064:LC|16189514:0018:HT
A8K0R7	P62258	55778	7531	ZNF839	YWHAE	20936779:0398:HT|20936779:0018:HT
A8K0R7	P63104	55778	7534	ZNF839	YWHAZ	20936779:0018:HT
A8K0R7	Q9H4A3	55778	65125	ZNF839	WNK1	20936779:0398:HT
A8K0R7	V9HW98	55778		ZNF839	HEL2	20936779:0018:HT
A8K222	Q494X1		653316	A8K222	FAM153C	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K2I7	P49841		2932	A8K2I7	GSK3B	21900206:0018:HT
A8K2I7	Q8IX07		161882	A8K2I7	ZFPM1	15231747:0018:HT
A8K2R3	O76015		8687	A8K2R3	KRT38	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K2R3	P17980		5702	A8K2R3	PSMC3	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K2R3	Q08379		2801	A8K2R3	GOLGA2	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K2R3	Q13287		9111	A8K2R3	NMI	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K2R3	Q9BYV2		57159	A8K2R3	TRIM54	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K2R3	Q9HCM9		56658	A8K2R3	TRIM39	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K2R3	Q9Y3C0		51019	A8K2R3	CCDC53	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K340	P54274		7013	A8K340	TERF1	21044950:0018:HT
A8K340	Q08379		2801	A8K340	GOLGA2	21516116:0018:HT
A8K340	Q9BSI4		26277	A8K340	TINF2	21044950:0018:HT
A8K340	Q9NUX5		25913	A8K340	POT1	21044950:0018:HT
A8K379	P67870		1460	A8K379	CSNK2B	14667819:0018:HT
A8K3Q9	P50542		5830	A8K3Q9	PEX5	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K5H9	O96006		9189	A8K5H9	ZBED1	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K5H9	Q04864		5966	A8K5H9	REL	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K5H9	Q5VWN6		54906	A8K5H9	FAM208B	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K5H9	Q8N865		136895	A8K5H9	C7ORF31	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K5I0	O00635		10475	HEL-S-103	TRIM38	21988832:0018:HT
A8K5I0	P15822		3096	HEL-S-103	HIVEP1	21988832:0018:HT
A8K5I0	P21980		7052	HEL-S-103	TGM2	21988832:0018:HT
A8K5I0	P54253		6310	HEL-S-103	ATXN1	16713569:0018:HT
A8K5I0	Q96HS1		192111	HEL-S-103	PGAM5	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
A8K5I0	Q9NUX5		25913	HEL-S-103	POT1	21044950:0018:HT
A8K5I0	Q9NZL4		23640	HEL-S-103	HSPBP1	9830037:0492:LC|15657099:0064:LC|9830037:0018:LC|15694338:0114:LC|16713569:0018:HT
A8K5I0	Q9UN19		27071	HEL-S-103	DAPP1	21988832:0397:HT
A8K5I0	Q9Y4G8		9693	HEL-S-103	RAPGEF2	20936779:0398:HT|20936779:0018:HT
A8K5M4	O60504		10174	A8K5M4	SORBS3	21516116:0018:HT
A8K673	Q15744		1053	A8K673	CEBPE	21988832:0397:HT
A8K6K1	Q09161		4686	A8K6K1	NCBP1	16189514:0018:HT
A8K6K1	Q15811		6453	A8K6K1	ITSN1	22558309:0018:HT
A8K6K1	Q9BSJ1		84767	A8K6K1	TRIM51	16189514:0018:HT
A8K6K1	Q9Y4E5		26036	A8K6K1	ZNF451	16189514:0018:HT
A8K6K3	O43390		10236	MAP3K7IP1	HNRNPR	21900206:0018:HT
A8K6K3	O60287		9875	MAP3K7IP1	URB1	21900206:0018:HT
A8K6K3	O95157		11248	MAP3K7IP1	NXPH3	21900206:0018:HT
A8K6K3	P02751		2335	MAP3K7IP1	FN1	21988832:0018:HT
A8K6K3	P05386		6176	MAP3K7IP1	RPLP1	21900206:0018:HT
A8K6K3	P05423		661	MAP3K7IP1	POLR3D	21900206:0018:HT
A8K6K3	P10644		5573	MAP3K7IP1	PRKAR1A	21900206:0018:HT
A8K6K3	P12277		1152	MAP3K7IP1	CKB	21900206:0018:HT
A8K6K3	P23528		1072	MAP3K7IP1	CFL1	21900206:0018:HT
A8K6K3	P27635		6134	MAP3K7IP1	RPL10	21900206:0018:HT
A8K6K3	P28838		51056	MAP3K7IP1	LAP3	21900206:0018:HT
A8K6K3	P29622		5267	MAP3K7IP1	SERPINA4	21900206:0018:HT
A8K6K3	P30153		5518	MAP3K7IP1	PPP2R1A	21988832:0018:HT
A8K6K3	P31146		11151	MAP3K7IP1	CORO1A	21988832:0018:HT
A8K6K3	P55212		839	MAP3K7IP1	CASP6	21900206:0018:HT
A8K6K3	P62714		5516	MAP3K7IP1	PPP2CB	21988832:0018:HT
A8K6K3	P62877		9978	MAP3K7IP1	RBX1	21900206:0018:HT
A8K6K3	Q13158		8772	MAP3K7IP1	FADD	21900206:0018:HT
A8K6K3	Q15007		9589	MAP3K7IP1	WTAP	21988832:0018:HT
A8K6K3	Q15435		5510	MAP3K7IP1	PPP1R7	21900206:0018:HT
A8K6K3	Q15654		7205	MAP3K7IP1	TRIP6	21988832:0018:HT
A8K6K3	Q16539		1432	MAP3K7IP1	MAPK14	11847341:0018:LC|11847341:0019:LC|12829618:0019:LC|11847341:0024:LC|15657099:0064:LC|21900206:0018:HT
A8K6K3	Q16560		11066	MAP3K7IP1	SNRNP35	21900206:0018:HT
A8K6K3	Q16643		1627	MAP3K7IP1	DBN1	21900206:0018:HT
A8K6K3	Q7L266		80150	MAP3K7IP1	ASRGL1	21900206:0018:HT
A8K6K3	Q86VX9		84315	MAP3K7IP1	MON1A	21900206:0018:HT
A8K6K3	Q8IW41		8550	MAP3K7IP1	MAPKAPK5	21900206:0018:HT
A8K6K3	Q8IXK0		1912	MAP3K7IP1	PHC2	21900206:0018:HT
A8K6K3	Q8TDZ2		64780	MAP3K7IP1	MICAL1	21900206:0018:HT
A8K6K3	Q8TEL6		26133	MAP3K7IP1	TRPC4AP	21900206:0018:HT
A8K6K3	Q96AC6		90990	MAP3K7IP1	KIFC2	21900206:0018:HT
A8K6K3	Q96JB5		80279	MAP3K7IP1	CDK5RAP3	21988832:0018:HT
A8K6K3	Q96KR7		116154	MAP3K7IP1	PHACTR3	21900206:0018:HT
A8K6K3	Q96P48		116985	MAP3K7IP1	ARAP1	21900206:0018:HT
A8K6K3	Q96P50		116983	MAP3K7IP1	ACAP3	21900206:0018:HT
A8K6K3	Q9BXL7		84433	MAP3K7IP1	CARD11	21900206:0018:HT
A8K6K3	Q9H4K7		26164	MAP3K7IP1	MTG2	21900206:0018:HT
A8K6K3	Q9H6R7		80304	MAP3K7IP1	C2ORF44	21900206:0018:HT
A8K6K3	Q9NYJ8		23118	MAP3K7IP1	TAB2	14743216:0007:LC|14743216:0676:LC|15657099:0064:LC|21988832:0018:HT|16845370:0006:LC
A8K6K3	Q9NZ63		51759	MAP3K7IP1	C9ORF78	21900206:0018:HT
A8K6K3	Q9UIA9		23039	MAP3K7IP1	XPO7	21900206:0018:HT
A8K6K3	Q9UIC8		51451	MAP3K7IP1	LCMT1	21900206:0018:HT
A8K6K3	Q9Y2S7		26073	MAP3K7IP1	POLDIP2	21900206:0018:HT
A8K6K3	Q9Y2X7		28964	MAP3K7IP1	GIT1	21900206:0018:HT
A8K6K3	Q9Y5U2		10078	MAP3K7IP1	TSSC4	21900206:0018:HT
A8K6V0	O00308		11060	A8K6V0	WWP2	21516116:0018:HT
A8K6V0	P61968		8543	A8K6V0	LMO4	15231748:0018:HT
A8K6V0	Q15437		10483	A8K6V0	SEC23B	16189514:0018:HT|21516116:0018:HT
A8K880	O15160		9533	C9ORF138	POLR1C	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K880	O60504		10174	C9ORF138	SORBS3	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K880	O75716		8576	C9ORF138	STK16	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K880	P25791		4005	C9ORF138	LMO2	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K880	P25800		4004	C9ORF138	LMO1	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K880	P35609		88	C9ORF138	ACTN2	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K880	P46108		1398	C9ORF138	CRK	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K880	Q13643		2275	C9ORF138	FHL3	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K880	Q14192		2274	C9ORF138	FHL2	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K880	Q15654		7205	C9ORF138	TRIP6	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K880	Q86V42		220108	C9ORF138	FAM124A	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K880	Q8IVS8		132158	C9ORF138	GLYCTK	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K880	Q96E35		116225	C9ORF138	ZMYND19	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K880	Q9UJX0		29948	C9ORF138	OSGIN1	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K880	Q9UK41		51160	C9ORF138	VPS28	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K8G8	P55036		5710	A8K8G8	PSMD4	16189514:0018:HT
A8K8G8	Q96NE9		122786	A8K8G8	FRMD6	16189514:0018:HT
A8K8P3	A8K8P3	9814	9814	SFI1	SFI1	25416956:0018:HT
A8K8P3	O43186	9814	1406	SFI1	CRX	25416956:0018:HT
A8K8P3	O60711	9814	9404	SFI1	LPXN	25416956:0018:HT
A8K8P3	P08727	9814	3880	SFI1	KRT19	16189514:0018:HT
A8K8P3	P23434	9814	2653	SFI1	GCSH	25416956:0018:HT
A8K8P3	Q08379	9814	2801	SFI1	GOLGA2	21516116:0018:HT
A8K8P3	Q2TAC2	9814	284001	SFI1	CCDC57	25416956:0018:HT|15657099:0064:LC
A8K8P3	Q96AQ9	9814	348487	SFI1	FAM131C	25416956:0018:HT
A8K8P3	Q96HB5	9814	90060	SFI1	CCDC120	25416956:0018:HT
A8K8P3	Q96JH8	9814	55698	SFI1	RADIL	16189514:0398:HT|16189514:0018:HT
A8K8P3	Q99750	9814	4188	SFI1	MDFI	16189514:0398:HT|15657099:0064:LC|16189514:0018:HT
A8K8P3	Q9UHV2	9814	29950	SFI1	SERTAD1	25416956:0018:HT
A8K8P3	Q9UI95	9814	10459	SFI1	MAD2L2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A8K8V0	P60331	146540	386677	ZNF785	KRTAP10-1	25416956:0018:HT
A8K8V0	P60370	146540	386680	ZNF785	KRTAP10-5	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K8V0	Q5JR59	146540	23281	ZNF785	MTUS2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A8K8V0	Q8TB68	146540	80758	ZNF785	PRR7	21988832:0397:HT|21988832:0018:HT
A8K8V0	Q96KQ7	146540	10919	ZNF785	EHMT2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A8K8V0	Q9UJC3	146540	51361	ZNF785	HOOK1	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A8K8V0	Q9UJV3	146540	11043	ZNF785	MID2	25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT
A8K8Y5	Q5JR59		23281	A8K8Y5	MTUS2	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K900	Q8NF50		81704	A8K900	DOCK8	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K932	O94972		4591	A8K932	TRIM37	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K932	P14373		5987	A8K932	TRIM27	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K932	P60411		386676	A8K932	KRTAP10-9	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K932	Q13422		10320	A8K932	IKZF1	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K932	Q5JST6		80258	A8K932	EFHC2	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K932	Q96AA8		9832	A8K932	JAKMIP2	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K932	Q96BR9		653121	A8K932	ZBTB8A	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K932	Q96LA8		55170	A8K932	PRMT6	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K932	Q9BRK4		84445	A8K932	LZTS2	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K932	Q9H257		64170	A8K932	CARD9	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K932	Q9Y2D8		117178	A8K932	SSX2IP	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8K9C1	Q53EZ4		55165	A8K9C1	CEP55	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8KA83	O15209		9278	A8KA83	ZBTB22	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8KA83	P05090		347	A8KA83	APOD	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8KA83	Q06432		786	A8KA83	CACNG1	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8KA83	Q96K78		84873	A8KA83	ADGRG7	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8KAD6	O75558		8676	A8KAD6	STX11	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8KAD6	O94972		4591	A8KAD6	TRIM37	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8KAD6	P14373		5987	A8KAD6	TRIM27	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8KAD6	P50221		4222	A8KAD6	MEOX1	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8KAD6	Q13137		10241	A8KAD6	CALCOCO2	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8KAD6	Q13625		7159	A8KAD6	TP53BP2	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8KAD6	Q15427		10262	A8KAD6	SF3B4	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8KAD6	Q15742		4665	A8KAD6	NAB2	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8KAD6	Q2TAC2		284001	A8KAD6	CCDC57	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8KAD6	Q5JR59		23281	A8KAD6	MTUS2	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
A8KAD6	Q6A162		125115	A8KAD6	KRT40	25416956:1112:HT|25416956:0397:HT|25416956:1356:HT
