Uniprot_A	Uniprot_B	Alt_A	Alt_B	Gene_A	Gene_B	pmid:method:quality
Q13485	Q9H4E5	4089	57381	SMAD4	RHOJ	15761153:0019:HT|15657099:0064:LC|15761153:0493:HT
Q13485	Q9H832	4089	65264	SMAD4	UBE2Z	15761153:0019:HT|15657099:0064:LC|15761153:0493:HT
Q13485	Q9HAV4	4089	57510	SMAD4	XPO5	15231748:0018:HT|15657099:0064:LC
Q13485	Q9HC98	4089	10783	SMAD4	NEK6	15761153:0019:HT|15657099:0064:LC|15761153:0493:HT
Q13485	Q9NP66	4089	10363	SMAD4	HMG20A	15231748:0018:HT|15657099:0064:LC
Q13485	Q9NPI6	4089	55802	SMAD4	DCP1A	11836524:0004:LC|15231748:0018:HT|15231748:0492:HT|15231748:0493:HT|11836524:0096:LC|15657099:0064:LC|11836524:0024:LC|11836524:0493:LC|11836524:0018:LC|11836524:0492:LC
Q13485	Q9NWN3	4089	55030	SMAD4	FBXO34	15761153:0019:HT|15657099:0064:LC|15761153:0493:HT
Q13485	Q9NYN1	4089	51285	SMAD4	RASL12	15761153:0019:HT|15657099:0064:LC|15761153:0493:HT
Q13485	Q9P0T0	4089		SMAD4	Q9P0T0	17591701:0096:LC|15350224:0004:LC|15350224:0018:LC|12543979:0004:LC|10995777:0018:LC|15231748:0493:HT|18729074:0004:LC|19917253:0004:LC|10878024:0004:LC|15761153:0004:HT|20564330:0004:LC|15350224:0114:LC|15922743:0004:LC|10995777:0004:LC|20142324:0004:LC|10092624:0096:LC|15231748:0492:HT|15350224:0096:LC|22045334:0096:LC|11114293:0004:LC|24157709:0096:LC|12732634:0096:LC|15467747:0096:LC|10092624:0004:LC|12419246:0004:LC|15084259:0004:LC|19768112:0004:LC|12794086:0004:LC|9311995:0004:LC|19135894:0004:LC|15231748:0018:HT|9111321:0018:LC|11927552:0004:LC|12917407:0004:LC|9311995:0018:LC|10531362:0004:LC|19139564:0004:LC|15350224:0493:LC|15350224:0492:LC|9311995:0492:LC|17283070:0096:LC|24382352:0004:LC|21532621:0004:LC|12167862:0004:LC|19917253:0096:LC|22310290:0004:LC|9892009:0004:LC|10995777:0492:LC|10995777:0493:LC|19135894:0096:LC|9311995:0493:LC|9111321:0096:LC|23788427:0004:LC|21988832:0018:HT
Q13485	Q9P273	4089	55714	SMAD4	TENM3	15231748:0018:HT|15657099:0064:LC
Q13485	Q9P2K8	4089	440275	SMAD4	EIF2AK4	15657099:0064:LC|15761153:0493:HT
Q13485	Q9UBE8	4089	51701	SMAD4	NLK	21988832:0397:HT|21988832:0663:HT|23602568:0676:LC|21988832:0096:HT|23602568:0004:LC|21988832:0007:HT|21988832:0018:HT
Q13485	Q9UBS8	4089	9604	SMAD4	RNF14	15657099:0064:LC|15761153:0019:HT
Q13485	Q9UBW7	4089	7750	SMAD4	ZMYM2	15231748:0018:HT|15657099:0064:LC
Q13485	Q9UHP6	4089	27156	SMAD4	RSPH14	15761153:0019:HT|15657099:0064:LC|15761153:0493:HT
Q13485	Q9UJU2	4089	51176	SMAD4	LEF1	10890911:0493:LC|10890911:0024:LC|10890911:0096:LC|15657099:0064:LC|10890911:0492:LC
Q13485	Q9UNE7	4089	10273	SMAD4	STUB1	14701756:0492:LC|14701756:0493:LC|14701756:0096:LC|15708501:0493:LC|15708501:0107:LC|15708501:0492:LC|14701756:0004:LC
Q13485	Q9UPN9	4089	51592	SMAD4	TRIM33	20603019:0007:LC|21726812:0415:LC|19135894:0007:LC|24307592:0004:LC|19135894:0006:LC|15820681:0007:LC|24382352:0004:LC|23788427:0004:LC|15820681:0019:LC|21597466:0006:LC
Q13485	Q9UPQ4	4089	23087	SMAD4	TRIM35	15657099:0064:LC|15761153:0019:HT
Q13485	Q9Y297	4089	8945	SMAD4	BTRC	25373906:0004:LC|14988407:0018:LC|14988407:0004:LC|14988407:0492:LC|15855639:0004:LC|14988407:0493:LC|14988407:0024:LC|15657099:0064:LC|15855639:0007:LC|16865698:0004:LC|15314162:0004:LC
Q13485	Q9Y689	4089	26225	SMAD4	ARL5A	15657099:0064:LC|15761153:0019:HT
Q13487	Q5SXM2	6618	6621	SNAPC2	SNAPC4	9418884:0096:LC|11056176:0019:LC|9418884:0492:LC|9418884:0493:LC|11056176:0493:LC|11056176:0492:LC|15657099:0064:LC|8524284:0004:LC|11056176:0096:LC
Q13489	Q13489	330	330	BIRC3	BIRC3	21113135:0018:LC|20940148:0415:LC|19810754:0415:LC|21393245:0096:LC|18784070:0114:LC|25275296:0096:LC|21113135:0415:LC|25275296:0415:LC|15078891:0220:LC|21393245:0415:LC|11907583:0415:LC|23871895:0415:LC|11724934:0415:LC|19923725:0114:LC|25065467:0415:LC|18570872:0415:LC|25275296:0004:LC
Q13489	Q13546	330	8737	BIRC3	RIPK1	21931591:0007:LC|18570872:0007:LC|21931591:0004:LC|18570872:0004:LC|16547522:0415:LC|18570872:0415:LC|21113135:0415:LC|21931591:0096:LC|21931591:0415:LC|23972990:0004:LC
Q13489	Q9NR28	330	56616	BIRC3	DIABLO	10929712:0004:LC|10929712:0019:LC|14960576:0096:LC|11606597:0004:LC|16282325:0096:LC|12525502:0493:LC|15657099:0064:LC|12525502:0415:LC|12525502:0004:LC|20957035:0004:LC|10929712:0493:LC|25065467:0415:LC
Q13489	V9HW41	330		BIRC3	HEL-S-71	16547522:0096:LC|19690564:0018:HT
Q13490	Q13490	329	329	BIRC2	BIRC2	21113135:0018:LC|21048196:0415:LC|21393245:0415:LC|18022362:0415:LC|24169315:0114:LC|18570872:0415:LC|23928071:0114:LC|18022362:0096:LC|20447407:0114:LC|22493164:0018:HT|21393245:0096:LC|24975362:0415:LC|22021857:0114:LC|21549626:0401:LC|19153467:0114:LC|19810754:0415:LC|22021857:0096:LC|21331077:0415:LC|23166698:0114:LC|23298277:0114:LC|21113135:0415:LC|15078891:0220:LC|11907583:0415:LC|22493164:0397:HT|25065467:0415:LC|14960576:0415:LC|20954235:0114:LC
Q13490	Q13546	329	8737	BIRC2	RIPK1	21931591:0007:LC|18570872:0007:LC|21931591:0004:LC|21113135:0096:LC|21931591:0415:LC|21113135:0415:LC|18570872:0415:LC|18570872:0004:LC|21931591:0096:LC|19854138:0415:LC|23972990:0004:LC
Q13490	Q15628	329	8717	BIRC2	TRADD	8943045:0493:LC|15657099:0064:LC|8943045:0024:LC
Q13490	Q96CA5	329	79444	BIRC2	BIRC7	21113135:0018:LC|25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT|22711539:0004:LC
Q13490	Q9NR28	329	56616	BIRC2	DIABLO	16282325:0096:LC|12218061:0004:LC|10929712:0492:LC|16282325:0007:LC|19153467:0107:LC|12525502:0492:LC|19506082:0004:LC|12865429:0004:LC|25246529:0004:LC|20957035:0004:LC|19153467:0686:LC|10929712:0019:LC|11606597:0004:LC|12525502:0415:LC|12525502:0493:LC|15657099:0064:LC|19153467:0114:LC|14960576:0096:LC|16282325:0493:LC|10929712:0004:LC|16282325:0220:LC|16282325:0004:LC|12525502:0004:LC|16282325:0492:LC|10929712:0493:LC|25065467:0415:LC
Q13490	Q9Y385	329	51465	BIRC2	UBE2J1	15861135:0096:LC|19690564:0397:HT|19690564:0018:HT|15861135:0004:LC|15861135:0045:LC|15861135:0492:LC
Q13490	Q9Y3I1	329	25793	BIRC2	FBXO7	16510124:0493:LC|16510124:0018:LC|22212761:0004:LC|16510124:0004:LC|16510124:0007:LC
Q13490	Q9Y6K9	329	8517	BIRC2	IKBKG	23524849:0004:LC|12867425:0007:LC|23524849:0007:LC|12867425:0004:LC|12867425:0492:LC|20932475:0004:LC|22990857:0415:LC|12867425:0493:LC|23732909:0004:LC
Q13490	V9HWP2	329		BIRC2	HEL-S-125M	25361076:0055:LC|25361076:0004:LC|18239673:0004:LC|18239673:0055:LC
Q13492	Q14790	8301	841	PICALM	CASP8	10926122:0024:LC|15657099:0064:LC|10926122:0492:LC
Q13501	Q13501	8878	8878	SQSTM1	SQSTM1	12813044:0018:LC|25311206:0004:LC|16169070:0398:HT|19931284:0077:LC|25416956:0018:HT|19931284:0114:LC|12813044:0493:LC|12887891:0059:LC|12813044:0019:LC|19931284:0096:LC|15802564:0018:LC|25416956:0397:HT|16169070:0018:HT|12813044:0492:LC|21220506:0096:LC|23989536:0004:LC|24642144:0114:LC|21900206:0018:HT|16861740:0096:LC|21517082:0114:LC|12887891:0096:LC|21517082:0096:LC|19931284:0065:LC|24642144:0096:LC|20562859:0007:LC
Q13501	Q13546	8878	8737	SQSTM1	RIPK1	10356400:0024:LC|10356400:0492:LC|10356400:0493:LC|10356400:0004:LC|15657099:0064:LC|19850933:0007:LC|10356400:0007:LC|10356400:0096:LC
Q13501	Q14145	8878	9817	SQSTM1	KEAP1	21482715:0004:LC|23242280:0004:LC|20173742:0007:LC|20495340:0004:LC|25416956:0018:HT|19615732:0004:LC|24011591:0004:LC|20452972:0663:LC|25416956:1112:HT|25416956:0397:HT|20378532:0007:LC|24322982:0004:LC|20421418:0428:LC|20421418:0004:LC|20452972:0096:LC|20378532:0004:LC|25416956:1356:HT|20421418:0096:LC|20452972:0004:LC|23117207:0004:LC|20173742:0006:LC|20562859:0007:LC|24011591:0114:LC|19615732:0007:LC|20452972:0007:LC|23795962:0004:LC
Q13501	Q14596	8878	4077	SQSTM1	NBR1	12813044:0018:LC|15802564:0018:LC|12813044:0007:LC|19250911:0663:LC|20808283:0006:LC|24879152:0096:LC|20808283:0004:LC|16861740:0096:LC|20562859:0007:LC|25007327:0004:LC|12813044:0492:LC|19250911:0007:LC|21935636:0004:LC|12813044:0004:LC
Q13501	Q15796	8878	4087	SQSTM1	SMAD2	15761153:0729:HT|15761153:0019:HT|15657099:0064:LC|15761153:0493:HT
Q13501	Q15797	8878	4086	SQSTM1	SMAD1	15761153:0729:HT|15761153:0019:HT|15657099:0064:LC|15761153:0493:HT
Q13501	Q16288	8878	4916	SQSTM1	NTRK3	12471037:0004:LC|15657099:0064:LC|12471037:0493:LC
Q13501	Q16543	8878	11140	SQSTM1	CDC37	20562859:0007:LC|21900206:0018:HT|24189400:0676:LC
Q13501	Q16620	8878	4915	SQSTM1	NTRK2	12471037:0024:LC|18457658:0004:LC|12471037:0004:LC|15657099:0064:LC|12471037:0493:LC
Q13501	Q658J6	8878		SQSTM1	DKFZP762B153	20562859:0096:LC|17580304:0007:LC|16169070:0398:HT|20452972:0096:LC|20010802:0065:LC|17580304:0059:LC|21900206:0018:HT|20562859:0004:LC|15657099:0064:LC|19250911:0096:LC|18083104:0096:LC|16169070:0018:HT|20010802:0018:LC|19250911:0018:LC
Q13501	Q7Z4P3	8878		SQSTM1	Q7Z4P3	8702753:0018:LC|12857745:0018:LC
Q13501	Q969Q1	8878	84676	SQSTM1	TRIM63	18157088:0018:LC|15802564:0018:LC
Q13501	Q9GZQ8	8878	81631	SQSTM1	MAP1LC3B	20562859:0096:LC|16169070:0398:HT|18083104:0007:LC|18083104:0096:LC|24668264:0096:LC|24582747:0004:LC|20010802:0096:LC|24023838:0004:LC|24582747:0096:LC|24582747:0114:LC|25416956:0007:HT|25007327:0018:LC|20562859:0004:LC|21900206:0018:HT|16169070:0018:HT|20010802:0018:LC|24089205:0676:LC|19250911:0018:LC|19250911:0096:LC|23333919:0004:LC|20562859:0007:LC|20010802:0065:LC|22434781:0114:LC|19250911:0004:LC
Q13501	Q9H0R8	8878	23710	SQSTM1	GABARAPL1	20562859:0096:LC|16189514:0398:HT|19250911:0096:LC|25416956:1112:HT|25416956:0397:HT|21617041:0018:LC|16189514:0018:HT|25416956:0018:HT|20562859:0007:LC|21691068:0428:LC|20562859:0004:LC|19250911:0004:LC|21691068:0004:LC|25416956:1356:HT|17580304:0059:LC|17580304:0007:LC|15657099:0064:LC
Q13501	Q9H492	8878	84557	SQSTM1	MAP1LC3A	23239879:0004:LC|17580304:0004:LC|21628531:0004:LC|19021777:0114:LC|20061800:0004:LC|20204693:0004:LC|22963397:0004:LC|24998849:0004:LC|24619419:0428:LC|21460636:0004:LC|19427866:0416:LC|17580304:0096:LC|23989536:0004:LC|20562859:0004:LC|19250911:0004:LC|23459205:0096:LC|21045561:0004:LC|24100292:0401:LC|16286508:0004:LC|23459205:0004:LC|20562859:0007:LC|18653543:0004:LC|22714671:0428:LC|19250911:0096:LC|19021777:0096:LC
Q13501	Q9H761	8878	79686	SQSTM1	LINC00341	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
Q13501	Q9Y4K3	8878	7189	SQSTM1	TRAF6	17389358:0007:LC|10747026:0007:LC|11244088:0493:LC|10747026:0004:LC|16079148:0220:LC|19201866:0004:LC|23017601:0004:LC|20974803:0004:LC|15870274:0004:LC|16874300:0004:LC|23911927:0004:LC|15870274:0007:LC|19903815:0428:LC|15340068:0004:LC|18382763:0007:LC|16874300:0006:LC|16874300:0007:LC|16874300:0493:LC|15657099:0064:LC|10747026:0493:LC
Q13503	Q92734	9412	10342	MED21	TFG	11591653:0493:HT|15657099:0064:LC
Q13503	Q9BTT4	9412	84246	MED21	MED10	15175163:0007:LC|24882805:0040:LC|15175163:0226:LC|14576168:0007:LC|15175163:0004:LC|10882111:0004:LC
Q13507	Q59ES2	7222		TRPC3	Q59ES2	11290752:0096:LC|15623527:0493:LC|11524429:0493:LC
Q13507	Q9UFY1	7222		TRPC3	DKFZP434N101	15766521:0018:LC|15766521:0492:LC|15744307:0492:LC|15744307:0018:LC
Q13507	Q9Y210	7222	7225	TRPC3	TRPC6	12032305:0055:LC|12032305:0493:LC|12032305:0492:LC|12377790:0493:LC|15623527:0492:LC|12377790:0492:LC|15623527:0493:LC|12032305:0004:LC
Q13510	Q15047	427	9869	ASAH1	SETDB1	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
Q13510	Q15714	427	8848	ASAH1	TSC22D1	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
Q13523	Q13523	8899	8899	PRPF4B	PRPF4B	23602568:0004:LC|17513757:0424:LC|24003220:0114:LC
Q13523	Q9H1D9	8899	10621	PRPF4B	POLR3F	16169070:0004:HT|16169070:0018:HT|16169070:0007:HT|15657099:0064:LC|16169070:0398:HT
Q13526	Q13526	5300	5300	PIN1	PIN1	20207139:0114:LC|19729306:0114:LC|8606777:0114:LC|19969456:0114:LC
Q13526	Q15233	5300	4841	PIN1	NONO	16189514:0398:HT|16055720:0096:LC|25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|16189514:0018:HT|25416956:1356:HT|15657099:0064:LC|16055720:0004:LC|16055720:0024:LC
Q13526	Q15390	5300	9650	PIN1	MTFR1	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
Q13526	Q15796	5300	4087	PIN1	SMAD2	19122240:0096:LC|21685363:0114:LC|19920136:0004:LC|19122240:0004:LC|19920136:0096:LC
Q13526	Q53GA5	5300		PIN1	Q53GA5	12397362:0492:LC|12397362:0493:LC|12397362:0096:LC|12388558:0004:LC|17906639:0096:LC|12397361:0493:LC|12388558:0493:LC|12397361:0492:LC|12388558:0492:LC|12388558:0096:LC|12397362:0004:LC|21900206:0018:HT
Q13526	Q7Z5J4	5300	10743	PIN1	RAI1	16189514:0398:HT|25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|16189514:0018:HT|25416956:1356:HT|15657099:0064:LC
Q13526	Q86YD1	5300	53635	PIN1	PTOV1	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
Q13526	Q8IZ52	5300	79586	PIN1	CHPF	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
Q13526	Q8NF64	5300	83637	PIN1	ZMIZ2	16189514:0398:HT|25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|16189514:0018:HT|25416956:1356:HT|15657099:0064:LC
Q13526	Q8TBK6	5300	54819	PIN1	ZCCHC10	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
Q13526	Q93062	5300	11030	PIN1	RBPMS	16189514:0398:HT|25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|16189514:0018:HT|25416956:1356:HT|15657099:0064:LC
Q13526	Q96M27	5300	133619	PIN1	PRRC1	16055720:0096:LC|25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|25416956:1356:HT|15657099:0064:LC|16055720:0004:LC|16055720:0024:LC
Q13526	Q99640	5300	9088	PIN1	PKMYT1	9499405:0492:LC|10504341:0492:LC|9499405:0004:LC|9499405:0047:LC|10504341:0019:LC|10504341:0004:LC|15657099:0064:LC
Q13526	Q99708	5300	5932	PIN1	RBBP8	16189514:0398:HT|25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|16189514:0018:HT|25416956:1356:HT|15657099:0064:LC
Q13526	Q99750	5300	4188	PIN1	MDFI	16189514:0398:HT|25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|16189514:0018:HT|25416956:1356:HT|15657099:0064:LC
Q13526	Q9GZR7	5300	57062	PIN1	DDX24	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
Q13526	Q9P0T0	5300		PIN1	Q9P0T0	19122240:0096:LC|19920136:0004:LC|19122240:0004:LC|21685363:0686:LC|21988832:0018:HT
Q13526	Q9UJY4	5300	23062	PIN1	GGA2	16189514:0398:HT|15657099:0064:LC|16189514:0018:HT
Q13526	Q9Y2M5	5300	27252	PIN1	KLHL20	16169070:0018:HT|15657099:0064:LC|16169070:0398:HT
Q13526	Q9Y3Q8	5300	81628	PIN1	TSC22D4	16189514:0398:HT|25416956:1112:HT|25416956:0397:HT|25416956:0018:HT|16189514:0018:HT|25416956:1356:HT|15657099:0064:LC
Q13526	V9HWB8	5300		PIN1	HEL-S-30	16055720:0096:LC|21900206:0018:HT
Q13535	Q53GA5	545		ATR	Q53GA5	10951572:0493:LC|10747897:0492:LC|11551930:0492:LC|15159397:0096:LC|15775976:0004:LC|11459832:0415:LC|9765199:0493:LC|20798688:0415:LC|11709713:0493:LC|10608806:0686:LC|10673501:0493:LC|16293623:0415:LC|11883897:0493:LC|9765199:0492:LC|10435622:0415:LC|11709713:0492:LC|10673501:0492:LC|10951572:0492:LC|10747897:0493:LC|11883897:0492:LC|11551930:0493:LC|10608806:0415:LC
Q13535	Q8WXE1	545	84126	ATR	ATRIP	15758953:0004:LC|11721054:0493:LC|11721054:0004:LC|14724280:0401:LC|17686975:0401:LC|14657349:0004:LC|15451423:0004:LC|15758953:0428:LC|21285353:0004:LC|15451423:0415:LC|15758953:0096:LC|18344416:0004:LC|18283122:0004:LC|11721054:0415:LC|20847938:0004:LC|19097996:0004:LC|15210935:0004:LC|18162465:0004:LC|17384638:0004:LC|11721054:0492:LC|19889979:0004:LC
Q13535	Q9HAW4	545	63967	ATR	CLSPN	12766152:0492:LC|12766152:0493:LC|15657099:0064:LC|12766152:0004:LC
Q13541	Q16539	1978	1432	EIF4EBP1	MAPK14	20090955:0415:LC|11777913:0492:LC
Q13541	Q5S007	1978	120892	EIF4EBP1	LRRK2	18701920:0415:LC|20090955:0415:LC
Q13541	Q8IW41	1978	8550	EIF4EBP1	MAPKAPK5	25241761:0813:LC|9628874:0492:LC|15657099:0064:LC
Q13541	Q8N122	1978	57521	EIF4EBP1	RPTOR	12150926:0493:LC|12747827:0007:LC|24403073:0096:LC|16824195:0493:LC|12912989:0096:LC|12604610:0492:LC|12747827:0493:LC|12912989:0493:LC|12665511:0004:LC|12912989:0047:LC|18030348:0415:LC|12747827:0004:LC|12912989:0492:LC|16824195:0004:LC|12912989:0004:LC|12604610:0493:LC|12150926:0096:LC|15767663:0004:LC|12604610:0007:LC|17502379:0096:LC|16798736:0004:LC|22493283:0415:LC|12150926:0007:LC|21071439:0004:LC|16824195:0007:LC|17502379:0007:LC|18337751:0047:LC|24403073:0004:LC|12604610:0004:LC|18722121:0004:LC|12150926:0492:LC|18955708:0415:LC|12150926:0004:LC|16824195:0492:LC|17502379:0004:LC|16837165:0004:LC|12747827:0492:LC|19272448:0047:LC|18337751:0415:LC
Q13541	Q9BVC4	1978	64223	EIF4EBP1	MLST8	18030348:0415:LC|18955708:0415:LC
Q13546	Q13546	8737	8737	RIPK1	RIPK1	22817896:0071:LC|15175328:0493:LC|22817896:0040:LC|22817896:0051:LC|23473668:0424:LC|14743216:0007:LC|25416956:0397:HT|25416956:0018:HT|24900635:0114:LC|14743216:0676:LC|15001576:0415:LC|23473668:0114:LC|22817896:0016:LC
Q13546	Q14790	8737	841	RIPK1	CASP8	11002417:0492:LC|17047155:0006:LC|23955153:0006:LC|19060883:0004:LC|21419663:0007:LC|22585859:0004:LC|22421964:0007:LC|19524512:0006:LC|21282461:0004:LC|22179575:0004:LC|18485876:0006:LC|21525013:0006:LC|12215447:0492:LC|22274400:0004:LC|11002417:0493:LC|17047155:0007:LC|18570872:0007:LC|20825417:0004:LC|19373245:0004:LC|22585859:0401:LC|19773432:0004:LC|12884866:0096:LC|24577083:0428:LC|17047155:0004:LC|24577083:0004:LC|12215447:0493:LC|22173242:0006:LC|21737330:0004:LC|18570872:0004:LC|15657099:0064:LC|21458669:0004:LC|19060883:0006:LC|10521396:0493:LC|21458669:0006:LC|22274400:0006:LC|11002417:0004:LC|11002417:0024:LC|21737329:0096:LC|10521396:0492:LC|11002417:0007:LC|19524513:0006:LC|22864571:0004:LC|12887920:0006:LC|23972990:0004:LC|21737329:0004:LC
Q13546	Q15628	8737	8717	RIPK1	TRADD	16603398:0007:LC|8612133:0493:LC|21724995:0004:LC|8612133:0045:LC|24735611:0004:LC|8612133:0004:LC|15657099:0064:LC|8612133:0492:LC|8612133:0018:LC|16603398:0004:LC|8612133:0019:LC
Q13546	Q7Z2I8	8737		RIPK1	DKFZP686A24188	9430227:0493:LC|9430227:0004:LC|22585859:0004:LC
Q13546	Q86SX1	8737		RIPK1	Q86SX1	22939624:0004:HT|16968706:0004:LC|10744744:0493:LC
Q13546	Q86VP1	8737	8887	RIPK1	TAX1BP1	18246070:0007:LC|19131965:0493:LC|18239685:0007:LC|17703191:0007:LC|19131965:0004:LC|18246070:0004:LC
Q13546	Q8IUC6	8737	148022	RIPK1	TICAM1	15064760:0004:LC|19734906:0004:LC|15064760:0493:LC
Q13546	Q8IVM0	8737	152137	RIPK1	CCDC50	18029035:0004:LC|1802935:0492:LC|18029035:0007:LC|18029035:0096:LC
Q13546	Q99558	8737	9020	RIPK1	MAP3K14	11116146:0004:LC|15047705:0007:LC|11116146:0493:LC|15657099:0064:LC
Q13546	Q99759	8737	4215	RIPK1	MAP3K3	11429546:0024:LC|11429546:0493:LC|15657099:0064:LC|11429546:0004:LC
Q13546	Q9NWF9	8737	54476	RIPK1	RNF216	11854271:0018:LC|11854271:0004:LC|16968706:0004:LC|11854271:0493:LC
Q13546	Q9Y572	8737	11035	RIPK1	RIPK3	22817896:0071:LC|22817896:0808:LC|19524513:0007:LC|19524513:0493:LC|19524512:0006:LC|22817896:1104:LC|22817896:0040:LC|22817896:0096:LC|21903422:0004:LC|10339433:0004:LC|19524513:0424:LC|10339433:0493:LC|19524513:0018:LC|10339433:0018:LC|15657099:0064:LC|22817896:0016:LC|22817896:0006:LC|22265414:0006:LC|22817896:0051:LC|22864571:0004:LC|19524512:0007:LC|22265413:0007:LC|22265414:0007:LC
Q13546	Q9Y6K9	8737	8517	RIPK1	IKBKG	16547522:0007:LC|10980203:0018:LC|14653779:0006:LC|21458669:0006:LC|10880512:0019:LC|9927690:0007:LC|10880512:0004:LC|16547522:0004:LC|23746843:0004:LC|16543241:0004:LC|14653779:0007:LC|18029035:0004:LC|10880512:0018:LC|21458669:0004:LC|11262391:0004:LC|19373245:0004:LC|10755617:0024:LC|17702576:0004:LC|10880512:0493:LC|10755617:0492:LC|23104095:0006:LC|17702576:0007:LC|17702576:0096:LC|24735611:0004:LC|21383699:0006:LC|10880512:0492:LC|15657099:0064:LC|10980203:0493:LC|10755617:0493:LC|16603398:0007:LC|18212736:0004:LC|16547522:0415:LC|21606198:0401:LC|16547522:0096:LC|10980203:0492:LC|22099304:0004:LC|10755617:0018:LC|16547522:0059:LC|16603398:0004:LC|21113135:0004:LC
Q13547	Q13547	3065	3065	HDAC1	HDAC1	14645126:0492:LC|9150135:0007:LC|23752268:0004:LC|15138260:0493:LC|21258344:0004:LC|15138260:0492:LC|14645126:0493:LC|10898795:0492:LC|12920132:0004:LC|10898795:0493:LC
Q13547	Q15014	3065	9643	HDAC1	MORF4L2	20332121:0004:LC|14506250:0492:LC|14506250:0493:LC|14506250:0007:LC|15657099:0064:LC|17573780:0004:LC
Q13547	Q15047	3065	9869	HDAC1	SETDB1	12398767:0492:LC|15657099:0064:LC|16682412:0007:LC|12398767:0493:LC
Q13547	Q15583	3065	7050	HDAC1	TGIF1	11427533:0004:LC|11226163:0004:LC|10995736:0004:LC|18511908:0492:LC|18511908:0493:LC|11226163:0493:LC|11226163:0492:LC
Q13547	Q15796	3065	4087	HDAC1	SMAD2	10199400:0493:LC|10199400:0492:LC|11226163:0004:LC|10199400:0004:LC|15657099:0064:LC|14699069:0004:LC
Q13547	Q15910	3065	2146	HDAC1	EZH2	15520282:0004:LC|21685935:0004:LC|15657099:0064:LC|22439931:0004:LC|10581039:0004:LC|22439931:0006:LC|10581039:0493:LC
Q13547	Q16576	3065	5931	HDAC1	RBBP7	19686092:0004:LC|17255935:0006:LC|11102443:0004:LC|9885572:0004:LC|21258344:0006:LC|23752268:0007:LC|21258344:0004:LC|10444591:0401:LC|19703393:0071:LC|12920132:0004:LC|10471499:0004:LC|9150135:0007:LC|9790534:0004:LC|23752268:0004:LC|9150135:0004:LC|15451426:0493:LC|22939629:0401:LC|15657099:0064:LC
Q13547	Q16665	3065	3091	HDAC1	HIF1A	16511565:0493:LC|16511565:0004:LC|17273746:0004:LC|11641274:0096:LC|24015760:0004:LC|16511565:0006:LC|17273746:0007:LC|21148070:0004:LC|17273746:0096:LC
Q13547	Q53FV0	3065		HDAC1	Q53FV0	17932104:0004:LC|16964284:0004:LC|12466959:0493:LC|14637159:0096:LC|12466959:0004:LC
Q13547	Q53GA5	3065		HDAC1	Q53GA5	11313951:0004:LC|16107876:0004:LC|10777477:0493:LC|10777477:0096:LC|11099047:0415:LC|10777477:0004:LC|20075864:0004:LC|17827154:0004:LC|16697957:0004:LC|12426395:0004:LC|11099047:0096:LC|10777477:0415:LC|10521394:0004:LC|19303885:0004:LC|14976551:0004:LC|20633551:0004:LC|16959611:0492:LC|18765668:0004:LC|19011633:0004:LC|16959611:0004:LC|22266186:0004:LC|10777477:0492:LC|16959611:0493:LC|19303885:0415:LC
Q13547	Q59H80	3065		HDAC1	Q59H80	11062478:0004:LC|11136718:0096:LC|11136718:0493:LC|11136718:0018:LC|11136718:0492:LC|11062478:0096:LC
Q13547	Q5PSV4	3065	84312	HDAC1	BRMS1L	23752268:0007:LC|23752268:0004:LC|15451426:0493:LC|15451426:0004:LC
Q13547	Q6W2J9	3065	54880	HDAC1	BCOR	10898795:0004:LC|10898795:0493:LC|15657099:0064:LC
Q13547	Q8N108	3065	57708	HDAC1	MIER1	12482978:0492:LC|12482978:0493:LC|21258344:0006:LC|23752268:0007:LC|21258344:0004:LC|12482978:0007:LC|12482978:0096:LC|12482978:0006:LC|23752268:0004:LC|12482978:0004:LC|18451879:0007:LC
Q13547	Q8N2W9	3065	51588	HDAC1	PIAS4	14981544:0096:LC|12904571:0493:LC
Q13547	Q92466	3065	1643	HDAC1	DDB2	8602529:0492:LC|15657099:0064:LC
